"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"1",30,1,1.68342857142857,100,NA,NA,100,0,0,0,0,97.91,1.56,0.73,0.73,0.07,100,0,0,0,0
"2",30,3,1.48142857142857,100,NA,NA,100,0,0,0,0,93.49,3.82,1.61,1.49,0.59,100,0,0,0,0
"3",30,5,1.41942857142857,100,NA,NA,5,49,45,1,0,30.78,43.13,23.23,2.75,1.11,5,50,44,1,0
"4",20,1,1.40914285714286,100,NA,NA,100,0,0,0,0,94.78,3.4,1.35,1.21,0.26,100,0,0,0,0
"5",20,3,1.34785714285714,100,NA,NA,18,67,15,0,0,43.6,43.64,10.94,2.23,0.59,19,67,14,0,0
"6",20,5,1.27371428571429,100,NA,NA,0,1,37,55,7,10.21,16.68,36.16,29.54,8.41,0,1,38,53,8
"7",30,1,1.31228571428571,100,NA,NA,100,0,0,0,0,95.92,2.37,1.26,1.15,0.3,100,0,0,0,0
"8",30,3,1.36771428571429,100,NA,NA,39,58,3,0,0,63.47,30.14,4.66,2.03,0.7,38,58,4,0,0
"9",30,5,1.569,100,NA,NA,0,7,65,28,0,12.36,21.44,46.15,19.04,2.01,0,6,65,29,0
"10",20,1,1.36085714285714,100,NA,NA,64,35,1,0,0,73.12,22.99,3.07,1.24,0.58,62,37,1,0,0
"11",20,3,1.47428571428571,100,NA,NA,1,20,60,19,0,20.34,31.43,34.76,12.89,1.58,1,21,59,19,0
"12",20,5,1.47442857142857,100,NA,NA,0,0,0,39,61,6.13,9.76,16.46,38.54,30.11,0,0,1,38,61
"13",30,1,1.315,100,NA,NA,100,0,0,0,0,98.39,1.32,0.62,0.63,0.04,100,0,0,0,0
"14",30,3,1.44185714285714,100,NA,NA,100,0,0,0,0,97.27,1.69,0.89,1,0.15,100,0,0,0,0
"15",30,5,1.61314285714286,100,NA,NA,68,32,0,0,0,75.07,20.86,3.18,1.42,0.47,70,30,0,0,0
"16",20,1,1.65,100,NA,NA,100,0,0,0,0,97.6,1.47,0.89,0.88,0.16,100,0,0,0,0
"17",20,3,1.406,100,NA,NA,91,9,0,0,0,86.27,10.96,1.85,1.39,0.53,91,9,0,0,0
"18",20,5,1.59128571428571,100,NA,NA,4,28,65,3,0,22.76,33.8,37.65,5.49,1.3,5,30,62,3,0
"19",30,1,0.957571428571428,60,NA,NA,100,0,0,0,0,96.0666666666667,2.73333333333333,1.4,1.35,0.116666666666667,100,0,0,0,0
"20",30,3,0.892142857142857,60,NA,NA,96,4,0,0,0,88.8833333333333,7.46666666666667,2.4,2.23333333333333,0.683333333333333,94,6,0,0,0
"21",30,5,0.856714285714286,60,NA,NA,18,55,26,1,0,45.8666666666667,32.2333333333333,17.25,4.28333333333333,2.03333333333333,19,48,31,2,0
"22",20,1,0.714714285714286,60,NA,NA,99,1,0,0,0,91.9,4.75,2.31666666666667,2.18333333333333,0.516666666666667,99,1,0,0,0
"23",20,3,0.999714285714285,60,NA,NA,34,59,7,0,0,55,33.9166666666667,8.71666666666667,2.86666666666667,1.16666666666667,33,60,7,0,0
"24",20,5,0.786857142857143,60,NA,NA,1,15,46,37,1,18.6666666666667,26.1333333333333,31.0166666666667,21.5333333333333,4.31666666666667,0,18,43,38,1
"25",30,1,0.902428571428571,60,NA,NA,100,0,0,0,0,93.4833333333333,4.15,1.63333333333333,1.93333333333333,0.466666666666667,100,0,0,0,0
"26",30,3,0.824,60,NA,NA,62,34,4,0,0,69.5166666666667,22.6833333333333,5.58333333333333,2.81666666666667,1.06666666666667,59,37,4,0,0
"27",30,5,0.926428571428571,60,NA,NA,0,27,46,25,2,25.1166666666667,29.3166666666667,28.9333333333333,15.4166666666667,2.88333333333333,1,25,44,30,0
"28",20,1,0.731142857142857,60,NA,NA,71,27,2,0,0,79.8666666666667,15.6333333333333,3.21666666666667,2.26666666666667,0.683333333333333,69,31,0,0,0
"29",20,3,0.944857142857143,60,NA,NA,5,29,44,22,0,26.2666666666667,31.45,28.2833333333333,12.5666666666667,3.1,5,30,45,20,0
"30",20,5,0.803571428571429,60,NA,NA,0,3,21,39,37,13.95,14.3666666666667,23.4666666666667,28.45,21.4333333333333,0,2,22,39,37
"31",30,1,0.855857142857143,60,NA,NA,100,0,0,0,0,97.95,1.93333333333333,0.933333333333333,0.75,0.1,100,0,0,0,0
"32",30,3,0.827857142857143,60,NA,NA,100,0,0,0,0,95.5833333333333,2.95,1.43333333333333,1.38333333333333,0.316666666666667,100,0,0,0,0
"33",30,5,0.868428571428572,60,NA,NA,81,17,2,0,0,77.4833333333333,14.7333333333333,5.13333333333333,3.05,1.26666666666667,78,21,1,0,0
"34",20,1,1.01257142857143,60,NA,NA,100,0,0,0,0,96.65,2.55,1.28333333333333,1.03333333333333,0.15,100,0,0,0,0
"35",20,3,0.825428571428571,60,NA,NA,88,12,0,0,0,84.9666666666667,10.7666666666667,2.75,2.41666666666667,0.766666666666667,87,13,0,0,0
"36",20,5,1.03542857142857,60,NA,NA,8,46,40,6,0,36.2666666666667,33.1833333333333,23.2166666666667,7.2,1.8,7,45,42,6,0
"37",30,1,0.484428571428571,30,NA,NA,100,0,0,0,0,94.0333333333333,4.43333333333333,2.36666666666667,2.2,0.3,100,0,0,0,0
"38",30,3,0.397428571428572,30,NA,NA,97,3,0,0,0,80.6666666666667,11.5333333333333,5.13333333333333,4.6,1.4,98,2,0,0,0
"39",30,5,0.449142857142857,30,NA,NA,56,25,15,4,0,53.4333333333333,24.8666666666667,12.4333333333333,8.66666666666667,3.93333333333333,57,28,10,5,0
"40",20,1,0.349142857142857,30,NA,NA,99,1,0,0,0,88.4666666666667,7.6,3.53333333333333,2.9,0.833333333333333,99,1,0,0,0
"41",20,3,0.396857142857143,30,NA,NA,65,30,3,2,0,58.6666666666667,21.9333333333333,11.9,7.4,3.43333333333333,64,30,4,2,0
"42",20,5,0.547142857142857,30,NA,NA,24,21,25,21,9,28.4666666666667,23.4333333333333,20.6666666666667,19.4666666666667,11.3,20,24,25,21,10
"43",30,1,0.337857142857143,30,NA,NA,100,0,0,0,0,86.2333333333333,7.63333333333333,4.26666666666667,4.16666666666667,1.03333333333333,100,0,0,0,0
"44",30,3,0.504857142857143,30,NA,NA,80,18,2,0,0,72.3,17.4333333333333,6.83333333333333,5,1.76666666666667,83,14,3,0,0
"45",30,5,0.433428571428571,30,NA,NA,37,28,27,6,2,39.1,26.4,20.1333333333333,11.4,6.3,38,30,24,7,1
"46",20,1,0.405,30,NA,NA,87,11,2,0,0,73.3,16.0666666666667,6.66666666666667,5.26666666666667,2.03333333333333,85,15,0,0,0
"47",20,3,0.501142857142857,30,NA,NA,36,30,24,7,3,37.1333333333333,25.4666666666667,21.7333333333333,11.7,7.3,32,36,23,6,3
"48",20,5,0.473428571428571,30,NA,NA,6,22,35,23,14,18.5666666666667,22,25.3666666666667,20.3333333333333,17.0666666666667,6,21,32,28,13
"49",30,1,0.324428571428571,30,NA,NA,100,0,0,0,0,94.7666666666667,4.33333333333333,2.06666666666667,1.96666666666667,0.2,100,0,0,0,0
"50",30,3,0.453428571428571,30,NA,NA,99,1,0,0,0,89.4666666666667,7.23333333333333,3.13333333333333,2.96666666666667,0.533333333333333,100,0,0,0,0
"51",30,5,0.439714285714286,30,NA,NA,90,6,4,0,0,75.8333333333333,12.9666666666667,7.13333333333333,5.36666666666667,2.03333333333333,90,8,2,0,0
"52",20,1,0.476285714285714,30,NA,NA,100,0,0,0,0,91.9,5.96666666666667,2.76666666666667,2.43333333333333,0.266666666666667,100,0,0,0,0
"53",20,3,0.556285714285714,30,NA,NA,94,6,0,0,0,79.9,11.9,5.2,4.66666666666667,1.66666666666667,93,7,0,0,0
"54",20,5,0.414857142857143,30,NA,NA,37,35,24,3,1,40.7,28.1,18.1,10.7666666666667,5.66666666666667,40,31,24,4,1
